YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,DoseAdditional2,UnknownDose,Region,TargetGroup,Vaccine,Population
2022-W15,IT,,,,0,,0,0,0,0,IT,HCW,JANSS,59236213
2022-W15,IT,,,,0,,0,0,0,11,IT,HCW,NVXD,59236213
2022-W15,IT,,,,0,,0,0,0,199,IT,HCW,MOD,59236213
2022-W15,IT,,,,0,,0,0,0,0,IT,LTCF,NVXD,59236213
2022-W15,IT,,,,0,,0,0,0,775,IT,LTCF,COM,59236213
2022-W15,IT,,,,0,,0,0,0,94,IT,LTCF,MOD,59236213
2022-W15,IT,,,,0,,0,0,0,0,IT,LTCF,JANSS,59236213
2022-W16,IT,4105892,,,58,,80,4,0,0,ITH3,ALL,NVXD,59236213
2022-W16,IT,4105892,,,236,,585,10353,0,0,ITH3,ALL,COM,59236213
2022-W16,IT,450112,,,1,,7,444,0,0,ITH2,ALL,MOD,59236213
2022-W16,IT,450112,,,0,,9,0,0,0,ITH2,ALL,NVXD,59236213
2022-W16,IT,450112,,,24,,57,2058,0,0,ITH2,ALL,COM,59236213
2022-W16,IT,434816,,,1,,13,381,0,0,ITH1,ALL,MOD,59236213
2022-W16,IT,434816,,,5,,10,1,0,0,ITH1,ALL,NVXD,59236213
2022-W16,IT,434816,,,32,,49,1081,0,0,ITH1,ALL,COM,59236213
2022-W16,IT,8368648,,,36,,164,5311,0,0,ITC4,ALL,MOD,59236213
2022-W16,IT,8368648,,,74,,204,4,0,0,ITC4,ALL,NVXD,59236213
2022-W16,IT,8368648,,,475,,837,34560,0,0,ITC4,ALL,COM,59236213
2022-W16,IT,104825,,,1,,6,132,0,0,ITC2,ALL,MOD,59236213
2022-W16,IT,1313939,,,12,,34,0,0,0,ITC3,ALL,NVXD,59236213
2022-W16,IT,1313939,,,17,,97,1037,0,0,ITC3,ALL,MOD,59236213
2022-W16,IT,3751908,,,194,,550,20291,0,0,ITH5,ALL,COM,59236213
2022-W16,IT,3751908,,,19,,44,3,0,0,ITH5,ALL,NVXD,59236213
2022-W16,IT,3751908,,,42,,183,4826,0,0,ITH5,ALL,MOD,59236213
2022-W16,IT,3149048,,,223,,463,10966,0,0,ITI1,ALL,COM,59236213
2022-W16,IT,3149048,,,13,,58,2,0,0,ITI1,ALL,NVXD,59236213
2022-W16,IT,3149048,,,4,,31,767,0,0,ITI1,ALL,MOD,59236213
2022-W16,IT,737196,,,36,,112,1454,0,0,ITI2,ALL,COM,59236213
2022-W16,IT,737196,,,5,,23,0,0,0,ITI2,ALL,NVXD,59236213
2022-W16,IT,737196,,,0,,6,25,0,0,ITI2,ALL,MOD,59236213
2022-W16,IT,1273442,,,56,,121,2855,0,0,ITI3,ALL,COM,59236213
2022-W16,IT,1273442,,,1,,0,0,0,0,ITI3,ALL,JANSS,59236213
2022-W16,IT,1273442,,,6,,24,0,0,0,ITI3,ALL,NVXD,59236213
2022-W16,IT,49885100,0,,387,,869,17,0,0,IT,ALL,NVXD,59236213
2022-W16,IT,1273442,,,27,,45,1129,0,0,ITI3,ALL,MOD,59236213
2022-W16,IT,4821611,,,215,,563,13557,0,0,ITI4,ALL,COM,59236213
2022-W16,IT,4821611,,,31,,106,1,0,0,ITI4,ALL,NVXD,59236213
2022-W16,IT,1029188,,,1,,30,89,0,0,ITH4,ALL,MOD,59236213
2022-W16,IT,4821611,,,120,,350,5943,0,0,ITI4,ALL,MOD,59236213
2022-W16,IT,104825,,,1,,3,0,0,0,ITC2,ALL,NVXD,59236213
2022-W16,IT,1089837,,,68,,138,3230,0,0,ITF1,ALL,COM,59236213
2022-W16,IT,253894,,,2,,3,0,0,0,ITF2,ALL,NVXD,59236213
2022-W16,IT,1089837,,,5,,30,0,0,0,ITF1,ALL,NVXD,59236213
2022-W16,IT,1313939,,,106,,211,4900,0,0,ITC3,ALL,COM,59236213
2022-W16,IT,3642404,,,180,,407,7745,0,0,ITC1,ALL,COM,59236213
2022-W16,IT,3642404,,,0,,0,5,0,2,ITC1,ALL,JANSS,59236213
2022-W16,IT,3642404,,,37,,59,1,0,0,ITC1,ALL,NVXD,59236213
2022-W16,IT,3642404,,,91,,239,18146,0,0,ITC1,ALL,MOD,59236213
2022-W16,IT,1089837,,,5,,36,659,0,0,ITF1,ALL,MOD,59236213
2022-W16,IT,253894,,,9,,24,716,0,0,ITF2,ALL,COM,59236213
2022-W16,IT,253894,,,2,,8,64,0,0,ITF2,ALL,MOD,59236213
2022-W16,IT,4625726,,,310,,805,10516,0,0,ITF3,ALL,COM,59236213
2022-W16,IT,4625726,,,16,,41,0,0,0,ITF3,ALL,NVXD,59236213
2022-W16,IT,4625726,,,68,,300,2566,0,0,ITF3,ALL,MOD,59236213
2022-W16,IT,3310483,,,156,,384,4828,0,0,ITF4,ALL,COM,59236213
2022-W16,IT,3310483,,,18,,37,0,0,0,ITF4,ALL,NVXD,59236213
2022-W16,IT,3310483,,,20,,105,1453,0,0,ITF4,ALL,MOD,59236213
2022-W16,IT,466043,,,26,,47,1354,0,0,ITF5,ALL,COM,59236213
2022-W16,IT,1029188,,,107,,232,4240,0,0,ITH4,ALL,COM,59236213
2022-W16,IT,1559280,,,10,,91,440,0,0,ITF6,ALL,MOD,59236213
2022-W16,IT,4021000,,,376,,876,9104,0,0,ITG1,ALL,COM,59236213
2022-W16,IT,4021000,,,33,,42,0,0,0,ITG1,ALL,NVXD,59236213
2022-W16,IT,1375808,,,9,,36,1096,0,0,ITG2,ALL,MOD,59236213
2022-W16,IT,1375808,,,12,,9,1,0,0,ITG2,ALL,NVXD,59236213
2022-W16,IT,1029188,,,29,,23,0,0,0,ITH4,ALL,NVXD,59236213
2022-W16,IT,104825,,,7,,11,406,0,0,ITC2,ALL,COM,59236213
2022-W16,IT,1375808,,,64,,119,2395,0,0,ITG2,ALL,COM,59236213
2022-W16,IT,466043,,,1,,5,0,0,0,ITF5,ALL,NVXD,59236213
2022-W16,IT,4105892,,,28,,148,4330,0,0,ITH3,ALL,MOD,59236213
2022-W16,IT,4021000,,,46,,237,1810,0,0,ITG1,ALL,MOD,59236213
2022-W16,IT,466043,,,3,,13,172,0,0,ITF5,ALL,MOD,59236213
2022-W16,IT,49885100,0,,1,,0,5,0,2,IT,ALL,JANSS,59236213
2022-W16,IT,1559280,,,126,,337,3170,0,0,ITF6,ALL,COM,59236213
2022-W16,IT,49885100,0,,532,,2145,50820,0,0,IT,ALL,MOD,59236213
2022-W16,IT,49885100,18,,3026,,6928,149779,0,0,IT,ALL,COM,59236213
2022-W16,IT,1559280,,,10,,25,0,0,0,ITF6,ALL,NVXD,59236213
2022-W16,IT,4099785,,,371,,970,8979,0,0,IT,Age18_24,COM,59236213
2022-W16,IT,4099785,,,0,,0,1,0,0,IT,Age18_24,JANSS,59236213
2022-W16,IT,4099785,,,20,,50,0,0,0,IT,Age18_24,NVXD,59236213
2022-W16,IT,4099785,,,66,,274,2452,0,0,IT,Age18_24,MOD,59236213
2022-W16,IT,18456048,,,1112,,3043,33846,0,0,IT,Age25_49,COM,59236213
2022-W16,IT,18456048,,,207,,969,11101,0,0,IT,Age25_49,MOD,59236213
2022-W16,IT,18456048,,,145,,353,6,0,0,IT,Age25_49,NVXD,59236213
2022-W16,IT,18456048,,,0,,0,1,0,0,IT,Age25_49,JANSS,59236213
2022-W16,IT,9441640,,,0,,0,2,0,2,IT,Age50_59,JANSS,59236213
2022-W16,IT,9441640,,,754,,1170,15064,0,0,IT,Age50_59,COM,59236213
2022-W16,IT,9441640,,,134,,408,4800,0,0,IT,Age50_59,MOD,59236213
2022-W16,IT,9441640,,,118,,177,4,0,0,IT,Age50_59,NVXD,59236213
2022-W16,IT,7420429,,,0,,0,1,0,0,IT,Age60_69,JANSS,59236213
2022-W16,IT,7420429,,,70,,258,3970,0,0,IT,Age60_69,MOD,59236213
2022-W16,IT,7420429,,,395,,761,12010,0,0,IT,Age60_69,COM,59236213
2022-W16,IT,7420429,,,62,,160,4,0,0,IT,Age60_69,NVXD,59236213
2022-W16,IT,5988381,,,0,,0,0,0,0,IT,Age70_79,JANSS,59236213
2022-W16,IT,5988381,,,20,,125,4269,0,0,IT,Age70_79,MOD,59236213
2022-W16,IT,5988381,,,166,,520,11324,0,0,IT,Age70_79,COM,59236213
2022-W16,IT,5988381,,,24,,99,1,0,0,IT,Age70_79,NVXD,59236213
2022-W16,IT,4478817,,,1,,0,0,0,0,IT,Age80+,JANSS,59236213
2022-W16,IT,4478817,,,228,,464,68556,0,0,IT,Age80+,COM,59236213
2022-W16,IT,4478817,,,35,,111,24228,0,0,IT,Age80+,MOD,59236213
2022-W16,IT,4478817,,,18,,30,2,0,0,IT,Age80+,NVXD,59236213
2022-W16,IT,9351113,,,35,,146,154,0,0,IT,Age<18,MOD,59236213
2022-W16,IT,9351113,,,0,,0,0,0,0,IT,Age<18,NVXD,59236213
2022-W16,IT,9351113,,,2503,,4360,8971,0,0,IT,Age<18,COM,59236213
2022-W16,IT,9351113,,,0,,0,0,0,0,IT,Age<18,JANSS,59236213
2022-W16,IT,,,,0,,0,0,0,14,IT,HCW,NVXD,59236213
2022-W16,IT,,,,0,,0,0,0,0,IT,HCW,JANSS,59236213
2022-W16,IT,,,,0,,0,0,0,220,IT,HCW,MOD,59236213
2022-W16,IT,,,,0,,0,0,0,979,IT,HCW,COM,59236213
2022-W16,IT,,,,0,,0,0,0,0,IT,LTCF,JANSS,59236213
2022-W16,IT,,,,0,,0,0,0,1,IT,LTCF,NVXD,59236213
2022-W16,IT,,,,0,,0,0,0,274,IT,LTCF,MOD,59236213
2022-W16,IT,,,,0,,0,0,0,2388,IT,LTCF,COM,59236213
2022-W17,IT,4821611,,,165,,378,13693,0,0,ITI4,ALL,COM,59236213
2022-W17,IT,1273442,,,11,,31,1162,0,0,ITI3,ALL,MOD,59236213
2022-W17,IT,1273442,,,18,,21,1,0,0,ITI3,ALL,NVXD,59236213
2022-W17,IT,450112,,,22,,47,1645,0,0,ITH2,ALL,COM,59236213
2022-W17,IT,434816,,,2,,5,327,0,0,ITH1,ALL,MOD,59236213
2022-W17,IT,1273442,,,35,,95,2893,0,0,ITI3,ALL,COM,59236213
2022-W17,IT,737196,,,0,,4,26,0,0,ITI2,ALL,MOD,59236213
2022-W17,IT,434816,,,6,,12,1,0,0,ITH1,ALL,NVXD,59236213
2022-W17,IT,434816,,,1,,0,0,0,0,ITH1,ALL,JANSS,59236213
2022-W17,IT,737196,,,7,,5,0,0,0,ITI2,ALL,NVXD,59236213
2022-W17,IT,737196,,,23,,73,2342,0,0,ITI2,ALL,COM,59236213
2022-W17,IT,3149048,,,3,,24,472,0,0,ITI1,ALL,MOD,59236213
2022-W17,IT,3149048,,,29,,27,1,0,0,ITI1,ALL,NVXD,59236213
2022-W17,IT,3149048,,,214,,424,14350,0,0,ITI1,ALL,COM,59236213
2022-W17,IT,3751908,,,39,,169,7969,0,0,ITH5,ALL,MOD,59236213
2022-W17,IT,434816,,,34,,49,1040,0,0,ITH1,ALL,COM,59236213
2022-W17,IT,3751908,,,32,,41,3,0,0,ITH5,ALL,NVXD,59236213
2022-W17,IT,8368648,,,63,,126,6839,0,0,ITC4,ALL,MOD,59236213
2022-W17,IT,3751908,,,177,,394,24520,0,0,ITH5,ALL,COM,59236213
2022-W17,IT,1313939,,,17,,75,814,0,0,ITC3,ALL,MOD,59236213
2022-W17,IT,1313939,,,11,,12,3,0,0,ITC3,ALL,NVXD,59236213
2022-W17,IT,8368648,,,47,,90,5,0,0,ITC4,ALL,NVXD,59236213
2022-W17,IT,8368648,,,339,,619,31644,0,0,ITC4,ALL,COM,59236213
2022-W17,IT,104825,,,2,,0,105,0,0,ITC2,ALL,MOD,59236213
2022-W17,IT,104825,,,0,,3,0,0,0,ITC2,ALL,NVXD,59236213
2022-W17,IT,104825,,,1,,9,326,0,0,ITC2,ALL,COM,59236213
2022-W17,IT,1313939,,,80,,187,5407,0,0,ITC3,ALL,COM,59236213
2022-W17,IT,1029188,,,0,,17,140,0,0,ITH4,ALL,MOD,59236213
2022-W17,IT,1029188,,,15,,22,6,0,0,ITH4,ALL,NVXD,59236213
2022-W17,IT,1029188,,,84,,135,5264,0,0,ITH4,ALL,COM,59236213
2022-W17,IT,4105892,,,14,,73,2532,0,0,ITH3,ALL,MOD,59236213
2022-W17,IT,3642404,,,106,,135,21740,0,0,ITC1,ALL,MOD,59236213
2022-W17,IT,4105892,,,40,,23,2,0,0,ITH3,ALL,NVXD,59236213
2022-W17,IT,3642404,,,155,,281,11238,0,0,ITC1,ALL,COM,59236213
2022-W17,IT,3642404,,,27,,55,0,0,0,ITC1,ALL,NVXD,59236213
2022-W17,IT,3642404,,,2,,0,4,0,1,ITC1,ALL,JANSS,59236213
2022-W17,IT,4105892,,,214,,410,10369,0,0,ITH3,ALL,COM,59236213
2022-W17,IT,450112,,,0,,2,170,0,0,ITH2,ALL,MOD,59236213
2022-W17,IT,49885100,0,,295,,473,22,0,0,IT,ALL,NVXD,59236213
2022-W17,IT,450112,,,0,,2,0,0,0,ITH2,ALL,NVXD,59236213
2022-W17,IT,49885100,0,,3,,0,4,0,1,IT,ALL,JANSS,59236213
2022-W17,IT,49885100,20,,2399,,5257,161536,0,0,IT,ALL,COM,59236213
2022-W17,IT,49885100,0,,521,,1410,55982,0,0,IT,ALL,MOD,59236213
2022-W17,IT,4625726,,,265,,638,12773,0,0,ITF3,ALL,COM,59236213
2022-W17,IT,1375808,,,6,,19,632,0,0,ITG2,ALL,MOD,59236213
2022-W17,IT,1375808,,,2,,14,0,0,0,ITG2,ALL,NVXD,59236213
2022-W17,IT,1375808,,,32,,94,2758,0,0,ITG2,ALL,COM,59236213
2022-W17,IT,4021000,,,47,,139,1378,0,0,ITG1,ALL,MOD,59236213
2022-W17,IT,4021000,,,14,,40,0,0,0,ITG1,ALL,NVXD,59236213
2022-W17,IT,4021000,,,263,,651,7726,0,0,ITG1,ALL,COM,59236213
2022-W17,IT,1559280,,,12,,46,374,0,0,ITF6,ALL,MOD,59236213
2022-W17,IT,1559280,,,9,,12,0,0,0,ITF6,ALL,NVXD,59236213
2022-W17,IT,1559280,,,97,,261,2857,0,0,ITF6,ALL,COM,59236213
2022-W17,IT,466043,,,2,,9,175,0,0,ITF5,ALL,MOD,59236213
2022-W17,IT,466043,,,2,,2,0,0,0,ITF5,ALL,NVXD,59236213
2022-W17,IT,466043,,,19,,37,933,0,0,ITF5,ALL,COM,59236213
2022-W17,IT,3310483,,,23,,83,1297,0,0,ITF4,ALL,MOD,59236213
2022-W17,IT,3310483,,,1,,21,0,0,0,ITF4,ALL,NVXD,59236213
2022-W17,IT,3310483,,,124,,326,5762,0,0,ITF4,ALL,COM,59236213
2022-W17,IT,4625726,,,69,,209,2413,0,0,ITF3,ALL,MOD,59236213
2022-W17,IT,4625726,,,12,,29,0,0,0,ITF3,ALL,NVXD,59236213
2022-W17,IT,253894,,,0,,3,38,0,0,ITF2,ALL,MOD,59236213
2022-W17,IT,253894,,,0,,2,0,0,0,ITF2,ALL,NVXD,59236213
2022-W17,IT,253894,,,6,,30,633,0,0,ITF2,ALL,COM,59236213
2022-W17,IT,1089837,,,9,,23,470,0,0,ITF1,ALL,MOD,59236213
2022-W17,IT,1089837,,,2,,10,0,0,0,ITF1,ALL,NVXD,59236213
2022-W17,IT,1089837,,,50,,119,3363,0,0,ITF1,ALL,COM,59236213
2022-W17,IT,4821611,,,96,,218,6909,0,0,ITI4,ALL,MOD,59236213
2022-W17,IT,4821611,,,21,,30,0,0,0,ITI4,ALL,NVXD,59236213
2022-W17,IT,4099785,,,0,,0,0,0,0,IT,Age18_24,JANSS,59236213
2022-W17,IT,4099785,,,22,,31,0,0,0,IT,Age18_24,NVXD,59236213
2022-W17,IT,4099785,,,283,,715,6314,0,0,IT,Age18_24,COM,59236213
2022-W17,IT,4099785,,,40,,163,1679,0,0,IT,Age18_24,MOD,59236213
2022-W17,IT,18456048,,,906,,2157,23844,0,0,IT,Age25_49,COM,59236213
2022-W17,IT,18456048,,,95,,187,10,0,0,IT,Age25_49,NVXD,59236213
2022-W17,IT,18456048,,,0,,0,2,0,1,IT,Age25_49,JANSS,59236213
2022-W17,IT,18456048,,,232,,649,7756,0,0,IT,Age25_49,MOD,59236213
2022-W17,IT,9441640,,,87,,101,7,0,0,IT,Age50_59,NVXD,59236213
2022-W17,IT,9441640,,,94,,250,3473,0,0,IT,Age50_59,MOD,59236213
2022-W17,IT,9441640,,,480,,924,11527,0,0,IT,Age50_59,COM,59236213
2022-W17,IT,9441640,,,2,,0,0,0,0,IT,Age50_59,JANSS,59236213
2022-W17,IT,7420429,,,58,,75,2,0,0,IT,Age60_69,NVXD,59236213
2022-W17,IT,7420429,,,89,,179,4401,0,0,IT,Age60_69,MOD,59236213
2022-W17,IT,7420429,,,1,,0,2,0,0,IT,Age60_69,JANSS,59236213
2022-W17,IT,7420429,,,387,,645,13555,0,0,IT,Age60_69,COM,59236213
2022-W17,IT,5988381,,,30,,95,5165,0,0,IT,Age70_79,MOD,59236213
2022-W17,IT,5988381,,,25,,55,2,0,0,IT,Age70_79,NVXD,59236213
2022-W17,IT,5988381,,,0,,0,0,0,0,IT,Age70_79,JANSS,59236213
2022-W17,IT,5988381,,,147,,418,15334,0,0,IT,Age70_79,COM,59236213
2022-W17,IT,4478817,,,0,,0,0,0,0,IT,Age80+,JANSS,59236213
2022-W17,IT,4478817,,,8,,24,1,0,0,IT,Age80+,NVXD,59236213
2022-W17,IT,4478817,,,36,,74,33508,0,0,IT,Age80+,MOD,59236213
2022-W17,IT,4478817,,,196,,398,90962,0,0,IT,Age80+,COM,59236213
2022-W17,IT,9351113,,,0,,0,0,0,0,IT,Age<18,JANSS,59236213
2022-W17,IT,9351113,,,2551,,3151,6342,0,0,IT,Age<18,COM,59236213
2022-W17,IT,9351113,,,40,,114,93,0,0,IT,Age<18,MOD,59236213
2022-W17,IT,9351113,,,0,,0,0,0,0,IT,Age<18,NVXD,59236213
2022-W17,IT,,,,0,,0,0,0,22,IT,HCW,NVXD,59236213
2022-W17,IT,,,,0,,0,0,0,0,IT,HCW,JANSS,59236213
2022-W17,IT,,,,0,,0,0,0,1181,IT,HCW,COM,59236213
2022-W17,IT,,,,0,,0,0,0,241,IT,HCW,MOD,59236213
2022-W17,IT,,,,0,,0,0,0,4984,IT,LTCF,COM,59236213
2022-W17,IT,,,,0,,0,0,0,0,IT,LTCF,JANSS,59236213
2022-W17,IT,,,,0,,0,0,0,692,IT,LTCF,MOD,59236213
2022-W17,IT,,,,0,,0,0,0,4,IT,LTCF,NVXD,59236213
2022-W18,IT,1273442,,,34,,54,2310,0,0,ITI3,ALL,COM,59236213
2022-W18,IT,737196,,,1,,2,44,0,0,ITI2,ALL,MOD,59236213
2022-W18,IT,737196,,,7,,5,0,0,0,ITI2,ALL,NVXD,59236213
2022-W18,IT,3149048,,,9,,18,0,0,0,ITI1,ALL,NVXD,59236213
2022-W18,IT,3149048,,,180,,318,17989,0,0,ITI1,ALL,COM,59236213
2022-W18,IT,3751908,,,38,,113,7846,0,0,ITH5,ALL,MOD,59236213
2022-W18,IT,3751908,,,17,,29,3,0,0,ITH5,ALL,NVXD,59236213
2022-W18,IT,3751908,,,169,,371,28966,0,0,ITH5,ALL,COM,59236213
2022-W18,IT,434816,,,10,,1,1,0,0,ITH1,ALL,NVXD,59236213
2022-W18,IT,1313939,,,19,,18,3,0,0,ITC3,ALL,NVXD,59236213
2022-W18,IT,1029188,,,0,,11,111,0,0,ITH4,ALL,MOD,59236213
2022-W18,IT,1029188,,,22,,16,24,0,0,ITH4,ALL,NVXD,59236213
2022-W18,IT,1029188,,,93,,93,3965,0,0,ITH4,ALL,COM,59236213
2022-W18,IT,4105892,,,21,,53,2506,0,0,ITH3,ALL,MOD,59236213
2022-W18,IT,4105892,,,15,,28,4,0,0,ITH3,ALL,NVXD,59236213
2022-W18,IT,450112,,,0,,3,231,0,0,ITH2,ALL,MOD,59236213
2022-W18,IT,450112,,,8,,11,1,0,0,ITH2,ALL,NVXD,59236213
2022-W18,IT,1375808,,,2,,10,289,0,0,ITG2,ALL,MOD,59236213
2022-W18,IT,1375808,,,1,,7,0,0,0,ITG2,ALL,NVXD,59236213
2022-W18,IT,1375808,,,49,,57,2626,0,0,ITG2,ALL,COM,59236213
2022-W18,IT,4021000,,,38,,98,1153,0,0,ITG1,ALL,MOD,59236213
2022-W18,IT,4021000,,,11,,33,1,0,0,ITG1,ALL,NVXD,59236213
2022-W18,IT,1559280,,,83,,210,2749,0,0,ITF6,ALL,COM,59236213
2022-W18,IT,466043,,,2,,5,129,0,0,ITF5,ALL,MOD,59236213
2022-W18,IT,466043,,,0,,2,0,0,0,ITF5,ALL,NVXD,59236213
2022-W18,IT,49885100,0,,239,,377,46,0,0,IT,ALL,NVXD,59236213
2022-W18,IT,49885100,127,,435,,1089,63273,0,0,IT,ALL,MOD,59236213
2022-W18,IT,1313939,,,13,,34,1557,0,0,ITC3,ALL,MOD,59236213
2022-W18,IT,450112,,,27,,36,1646,0,0,ITH2,ALL,COM,59236213
2022-W18,IT,4105892,,,153,,313,7539,0,0,ITH3,ALL,COM,59236213
2022-W18,IT,1313939,,,95,,186,5719,0,0,ITC3,ALL,COM,59236213
2022-W18,IT,466043,,,10,,24,1010,0,0,ITF5,ALL,COM,59236213
2022-W18,IT,3310483,,,17,,50,697,0,0,ITF4,ALL,MOD,59236213
2022-W18,IT,3310483,,,109,,237,6667,0,0,ITF4,ALL,COM,59236213
2022-W18,IT,434816,,,3,,6,221,0,0,ITH1,ALL,MOD,59236213
2022-W18,IT,49885100,7,,2211,,4025,169284,0,0,IT,ALL,COM,59236213
2022-W18,IT,4021000,,,215,,459,6812,0,0,ITG1,ALL,COM,59236213
2022-W18,IT,1559280,,,12,,40,379,0,0,ITF6,ALL,MOD,59236213
2022-W18,IT,1559280,,,4,,17,1,0,0,ITF6,ALL,NVXD,59236213
2022-W18,IT,4625726,,,197,,466,11271,0,0,ITF3,ALL,COM,59236213
2022-W18,IT,253894,,,4,,0,25,0,0,ITF2,ALL,MOD,59236213
2022-W18,IT,253894,,,6,,31,644,0,0,ITF2,ALL,COM,59236213
2022-W18,IT,737196,,,35,,60,2160,0,0,ITI2,ALL,COM,59236213
2022-W18,IT,3149048,,,12,,17,407,0,0,ITI1,ALL,MOD,59236213
2022-W18,IT,3642404,,,193,,196,18465,0,0,ITC1,ALL,COM,59236213
2022-W18,IT,3310483,,,6,,14,0,0,0,ITF4,ALL,NVXD,59236213
2022-W18,IT,4625726,,,46,,217,2809,0,0,ITF3,ALL,MOD,59236213
2022-W18,IT,49885100,0,,3,,0,8,0,0,IT,ALL,JANSS,59236213
2022-W18,IT,4625726,,,3,,32,0,0,0,ITF3,ALL,NVXD,59236213
2022-W18,IT,4625726,,,1,,0,0,0,0,ITF3,ALL,JANSS,59236213
2022-W18,IT,1089837,,,7,,22,447,0,0,ITF1,ALL,MOD,59236213
2022-W18,IT,4821611,,,28,,22,1,0,0,ITI4,ALL,NVXD,59236213
2022-W18,IT,3642404,,,1,,0,8,0,0,ITC1,ALL,JANSS,59236213
2022-W18,IT,3642404,,,21,,29,2,0,0,ITC1,ALL,NVXD,59236213
2022-W18,IT,1089837,,,4,,6,0,0,0,ITF1,ALL,NVXD,59236213
2022-W18,IT,3642404,,,79,,73,28607,0,0,ITC1,ALL,MOD,59236213
2022-W18,IT,4821611,,,206,,294,13455,0,0,ITI4,ALL,COM,59236213
2022-W18,IT,104825,,,1,,8,245,0,0,ITC2,ALL,COM,59236213
2022-W18,IT,104825,,,0,,2,0,0,0,ITC2,ALL,NVXD,59236213
2022-W18,IT,104825,,,0,,0,87,0,0,ITC2,ALL,MOD,59236213
2022-W18,IT,8368648,,,291,,495,30939,0,0,ITC4,ALL,COM,59236213
2022-W18,IT,1089837,,,45,,89,3336,0,0,ITF1,ALL,COM,59236213
2022-W18,IT,1273442,,,15,,25,795,0,0,ITI3,ALL,MOD,59236213
2022-W18,IT,1273442,,,5,,15,2,0,0,ITI3,ALL,NVXD,59236213
2022-W18,IT,8368648,,,49,,72,3,0,0,ITC4,ALL,NVXD,59236213
2022-W18,IT,8368648,,,67,,135,8273,0,0,ITC4,ALL,MOD,59236213
2022-W18,IT,434816,,,20,,28,771,0,0,ITH1,ALL,COM,59236213
2022-W18,IT,434816,,,1,,0,0,0,0,ITH1,ALL,JANSS,59236213
2022-W18,IT,4821611,,,58,,175,6660,0,0,ITI4,ALL,MOD,59236213
2022-W18,IT,4099785,,,250,,503,4087,0,0,IT,Age18_24,COM,59236213
2022-W18,IT,4099785,,,1,,0,0,0,0,IT,Age18_24,JANSS,59236213
2022-W18,IT,4099785,,,19,,19,0,0,0,IT,Age18_24,NVXD,59236213
2022-W18,IT,4099785,,,38,,102,1286,0,0,IT,Age18_24,MOD,59236213
2022-W18,IT,18456048,,,105,,132,8,0,0,IT,Age25_49,NVXD,59236213
2022-W18,IT,18456048,,,918,,1531,17361,0,0,IT,Age25_49,COM,59236213
2022-W18,IT,18456048,,,193,,496,6234,0,0,IT,Age25_49,MOD,59236213
2022-W18,IT,18456048,,,1,,0,2,0,0,IT,Age25_49,JANSS,59236213
2022-W18,IT,9441640,,,338,,835,8986,0,0,IT,Age50_59,COM,59236213
2022-W18,IT,9441640,,,54,,98,16,0,0,IT,Age50_59,NVXD,59236213
2022-W18,IT,9441640,,,68,,208,2836,0,0,IT,Age50_59,MOD,59236213
2022-W18,IT,9441640,,,1,,0,3,0,0,IT,Age50_59,JANSS,59236213
2022-W18,IT,7420429,,,47,,81,5,0,0,IT,Age60_69,NVXD,59236213
2022-W18,IT,7420429,,,281,,453,13152,0,0,IT,Age60_69,COM,59236213
2022-W18,IT,7420429,,,0,,0,2,0,0,IT,Age60_69,JANSS,59236213
2022-W18,IT,7420429,,,59,,119,5603,0,0,IT,Age60_69,MOD,59236213
2022-W18,IT,5988381,,,166,,335,17248,0,0,IT,Age70_79,COM,59236213
2022-W18,IT,5988381,,,0,,0,0,0,0,IT,Age70_79,JANSS,59236213
2022-W18,IT,5988381,,,7,,37,3,0,0,IT,Age70_79,NVXD,59236213
2022-W18,IT,5988381,,,33,,79,7506,0,0,IT,Age70_79,MOD,59236213
2022-W18,IT,4478817,,,44,,85,39808,0,0,IT,Age80+,MOD,59236213
2022-W18,IT,4478817,,,258,,368,108450,0,0,IT,Age80+,COM,59236213
2022-W18,IT,4478817,,,0,,0,1,0,0,IT,Age80+,JANSS,59236213
2022-W18,IT,4478817,,,7,,10,14,0,0,IT,Age80+,NVXD,59236213
2022-W18,IT,9351113,,,2450,,2403,4429,0,0,IT,Age<18,COM,59236213
2022-W18,IT,9351113,,,0,,0,0,0,0,IT,Age<18,JANSS,59236213
2022-W18,IT,9351113,,,0,,0,0,0,0,IT,Age<18,NVXD,59236213
2022-W18,IT,9351113,,,29,,64,95,0,0,IT,Age<18,MOD,59236213
2022-W18,IT,,,,0,,0,0,0,18,IT,HCW,NVXD,59236213
2022-W18,IT,,,,0,,0,0,0,221,IT,HCW,MOD,59236213
2022-W18,IT,,,,0,,0,0,0,1229,IT,HCW,COM,59236213
2022-W18,IT,,,,0,,0,0,0,0,IT,HCW,JANSS,59236213
2022-W18,IT,,,,0,,0,0,0,1875,IT,LTCF,MOD,59236213
2022-W18,IT,,,,0,,0,0,0,0,IT,LTCF,JANSS,59236213
2022-W18,IT,,,,0,,0,0,0,2,IT,LTCF,NVXD,59236213
2022-W18,IT,,,,0,,0,0,0,12707,IT,LTCF,COM,59236213
2022-W19,IT,450112,,,29,,37,1294,0,0,ITH2,ALL,COM,59236213
2022-W19,IT,434816,,,7,,4,192,0,0,ITH1,ALL,MOD,59236213
