CountryName,RegionCode,Date,StringencyIndex_NonVaccinated,StringencyIndex_Vaccinated,StringencyIndex_WeightedAverage
Turkmenistan,,20210417,62.04,62.04,62.04
Turkmenistan,,20210418,62.04,62.04,62.04
Turkmenistan,,20210419,62.04,62.04,62.04
Turkmenistan,,20210420,62.04,62.04,62.04
Turkmenistan,,20210421,62.04,62.04,62.04
Turkmenistan,,20210422,62.04,62.04,62.04
Turkmenistan,,20210423,62.04,62.04,62.04
Turkmenistan,,20210424,62.04,62.04,62.04
Turkmenistan,,20210425,62.04,62.04,62.04
Turkmenistan,,20210426,62.04,62.04,62.04
Turkmenistan,,20210427,62.04,62.04,62.04
Turkmenistan,,20210428,62.04,62.04,62.04
Turkmenistan,,20210429,62.04,62.04,62.04
Turkmenistan,,20210430,62.04,62.04,62.04
Turkmenistan,,20210501,62.04,62.04,62.04
Turkmenistan,,20210502,62.04,62.04,62.04
Turkmenistan,,20210503,62.04,62.04,62.04
Turkmenistan,,20210504,62.04,62.04,62.04
Turkmenistan,,20210505,62.04,62.04,62.04
Turkmenistan,,20210506,62.04,62.04,62.04
Turkmenistan,,20210507,62.04,62.04,62.04
Turkmenistan,,20210508,62.04,62.04,62.04
Turkmenistan,,20210509,62.04,62.04,62.04
Turkmenistan,,20210510,62.04,62.04,62.04
Turkmenistan,,20210511,62.04,62.04,62.04
Turkmenistan,,20210512,62.04,62.04,62.04
Turkmenistan,,20210513,62.04,62.04,62.04
Turkmenistan,,20210514,62.04,62.04,62.04
Turkmenistan,,20210515,62.04,62.04,62.04
Turkmenistan,,20210516,62.04,62.04,62.04
Turkmenistan,,20210517,62.04,62.04,62.04
Turkmenistan,,20210518,62.04,62.04,62.04
Turkmenistan,,20210519,62.04,62.04,62.04
Turkmenistan,,20210520,62.04,62.04,62.04
Turkmenistan,,20210521,62.04,62.04,62.04
Turkmenistan,,20210522,62.04,62.04,62.04
Turkmenistan,,20210523,62.04,62.04,62.04
Turkmenistan,,20210524,62.04,62.04,62.04
Turkmenistan,,20210525,62.04,62.04,62.04
Turkmenistan,,20210526,62.04,62.04,62.04
Turkmenistan,,20210527,62.04,62.04,62.04
Turkmenistan,,20210528,62.04,62.04,62.04
Turkmenistan,,20210529,62.04,62.04,62.04
Turkmenistan,,20210530,62.04,62.04,62.04
Turkmenistan,,20210531,62.04,62.04,62.04
Turkmenistan,,20210601,62.04,62.04,62.04
Turkmenistan,,20210602,62.04,62.04,62.04
Turkmenistan,,20210603,62.04,62.04,62.04
Turkmenistan,,20210604,62.04,62.04,62.04
Turkmenistan,,20210605,62.04,62.04,62.04
Turkmenistan,,20210606,47.22,47.22,47.22
Turkmenistan,,20210607,47.22,47.22,47.22
Turkmenistan,,20210608,47.22,47.22,47.22
Turkmenistan,,20210609,47.22,47.22,47.22
Turkmenistan,,20210610,47.22,47.22,47.22
Turkmenistan,,20210611,47.22,47.22,47.22
Turkmenistan,,20210612,47.22,47.22,47.22
Turkmenistan,,20210613,47.22,47.22,47.22
Turkmenistan,,20210614,47.22,47.22,47.22
Turkmenistan,,20210615,47.22,47.22,47.22
Turkmenistan,,20210616,47.22,47.22,47.22
Turkmenistan,,20210617,47.22,47.22,47.22
Turkmenistan,,20210618,47.22,47.22,47.22
Turkmenistan,,20210619,47.22,47.22,47.22
Turkmenistan,,20210620,47.22,47.22,47.22
Turkmenistan,,20210621,47.22,47.22,47.22
Turkmenistan,,20210622,47.22,47.22,47.22
Turkmenistan,,20210623,52.78,52.78,52.78
Turkmenistan,,20210624,52.78,52.78,52.78
Turkmenistan,,20210625,52.78,52.78,52.78
Turkmenistan,,20210626,52.78,52.78,52.78
Turkmenistan,,20210627,52.78,52.78,52.78
Turkmenistan,,20210628,52.78,52.78,52.78
Turkmenistan,,20210629,52.78,52.78,52.78
Turkmenistan,,20210630,52.78,52.78,52.78
Turkmenistan,,20210701,52.78,52.78,52.78
Turkmenistan,,20210702,52.78,52.78,52.78
Turkmenistan,,20210703,52.78,52.78,52.78
Turkmenistan,,20210704,52.78,52.78,52.78
Turkmenistan,,20210705,58.33,58.33,58.33
Turkmenistan,,20210706,58.33,58.33,58.33
Turkmenistan,,20210707,58.33,58.33,58.33
Turkmenistan,,20210708,58.33,58.33,58.33
Turkmenistan,,20210709,58.33,58.33,58.33
Turkmenistan,,20210710,58.33,58.33,58.33
Turkmenistan,,20210711,58.33,58.33,58.33
Turkmenistan,,20210712,58.33,58.33,58.33
Turkmenistan,,20210713,58.33,58.33,58.33
Turkmenistan,,20210714,58.33,58.33,58.33
Turkmenistan,,20210715,58.33,58.33,58.33
Turkmenistan,,20210716,58.33,58.33,58.33
Turkmenistan,,20210717,58.33,58.33,58.33
Turkmenistan,,20210718,58.33,58.33,58.33
Turkmenistan,,20210719,58.33,58.33,58.33
Turkmenistan,,20210720,58.33,58.33,58.33
Turkmenistan,,20210721,58.33,58.33,58.33
Turkmenistan,,20210722,58.33,58.33,58.33
Turkmenistan,,20210723,58.33,58.33,58.33
Turkmenistan,,20210724,58.33,58.33,58.33
Turkmenistan,,20210725,58.33,58.33,58.33
Turkmenistan,,20210726,58.33,58.33,58.33
Turkmenistan,,20210727,58.33,58.33,58.33
Turkmenistan,,20210728,58.33,58.33,58.33
Turkmenistan,,20210729,58.33,58.33,58.33
Turkmenistan,,20210730,58.33,58.33,58.33
Turkmenistan,,20210731,58.33,58.33,58.33
Turkmenistan,,20210801,62.5,62.5,62.5
Turkmenistan,,20210802,62.5,62.5,62.5
Turkmenistan,,20210803,62.5,62.5,62.5
Turkmenistan,,20210804,62.5,62.5,62.5
Turkmenistan,,20210805,62.5,62.5,62.5
Turkmenistan,,20210806,62.5,62.5,62.5
Turkmenistan,,20210807,62.5,62.5,62.5
Turkmenistan,,20210808,62.5,62.5,62.5
Turkmenistan,,20210809,62.5,62.5,62.5
Turkmenistan,,20210810,62.5,62.5,62.5
Turkmenistan,,20210811,62.5,62.5,62.5
Turkmenistan,,20210812,62.5,62.5,62.5
Turkmenistan,,20210813,62.5,62.5,62.5
Turkmenistan,,20210814,62.5,62.5,62.5
Turkmenistan,,20210815,62.5,62.5,62.5
Turkmenistan,,20210816,62.5,62.5,62.5
Turkmenistan,,20210817,62.5,62.5,62.5
Turkmenistan,,20210818,62.5,62.5,62.5
Turkmenistan,,20210819,62.5,62.5,62.5
Turkmenistan,,20210820,62.5,62.5,62.5
Turkmenistan,,20210821,62.5,62.5,62.5
Turkmenistan,,20210822,62.5,62.5,62.5
Turkmenistan,,20210823,62.5,62.5,62.5
Turkmenistan,,20210824,62.5,62.5,62.5
Turkmenistan,,20210825,62.5,62.5,62.5
Turkmenistan,,20210826,62.5,62.5,62.5
Turkmenistan,,20210827,62.5,62.5,62.5
Turkmenistan,,20210828,62.5,62.5,62.5
Turkmenistan,,20210829,62.5,62.5,62.5
Turkmenistan,,20210830,62.5,62.5,62.5
Turkmenistan,,20210831,61.11,61.11,61.11
Turkmenistan,,20210901,61.11,61.11,61.11
Turkmenistan,,20210902,61.11,61.11,61.11
Turkmenistan,,20210903,61.11,61.11,61.11
Turkmenistan,,20210904,61.11,61.11,61.11
Turkmenistan,,20210905,61.11,61.11,61.11
Turkmenistan,,20210906,61.11,61.11,61.11
Turkmenistan,,20210907,61.11,61.11,61.11
Turkmenistan,,20210908,61.11,61.11,61.11
Turkmenistan,,20210909,61.11,61.11,61.11
Turkmenistan,,20210910,61.11,61.11,61.11
Turkmenistan,,20210911,61.11,61.11,61.11
Turkmenistan,,20210912,61.11,61.11,61.11
Turkmenistan,,20210913,61.11,61.11,61.11
Turkmenistan,,20210914,61.11,61.11,61.11
Turkmenistan,,20210915,61.11,61.11,61.11
Turkmenistan,,20210916,61.11,61.11,61.11
Turkmenistan,,20210917,61.11,61.11,61.11
Turkmenistan,,20210918,61.11,61.11,61.11
Turkmenistan,,20210919,61.11,61.11,61.11
Turkmenistan,,20210920,61.11,61.11,61.11
Turkmenistan,,20210921,61.11,61.11,61.11
Turkmenistan,,20210922,61.11,61.11,61.11
Turkmenistan,,20210923,61.11,61.11,61.11
Turkmenistan,,20210924,61.11,61.11,61.11
Turkmenistan,,20210925,61.11,61.11,61.11
Turkmenistan,,20210926,61.11,61.11,61.11
Turkmenistan,,20210927,61.11,61.11,61.11
Turkmenistan,,20210928,63.89,63.89,63.89
Turkmenistan,,20210929,63.89,63.89,63.89
Turkmenistan,,20210930,63.89,63.89,63.89
Turkmenistan,,20211001,63.89,63.89,63.89
Turkmenistan,,20211002,63.89,63.89,63.89
Turkmenistan,,20211003,63.89,63.89,63.89
Turkmenistan,,20211004,63.89,63.89,63.89
Turkmenistan,,20211005,63.89,63.89,63.89
Turkmenistan,,20211006,63.89,63.89,63.89
Turkmenistan,,20211007,63.89,63.89,63.89
Turkmenistan,,20211008,63.89,63.89,63.89
Turkmenistan,,20211009,58.33,58.33,58.33
Turkmenistan,,20211010,58.33,58.33,58.33
Turkmenistan,,20211011,58.33,58.33,58.33
Turkmenistan,,20211012,58.33,58.33,58.33
Turkmenistan,,20211013,58.33,58.33,58.33
Turkmenistan,,20211014,58.33,58.33,58.33
Turkmenistan,,20211015,58.33,58.33,58.33
Turkmenistan,,20211016,58.33,58.33,58.33
Turkmenistan,,20211017,58.33,58.33,58.33
Turkmenistan,,20211018,58.33,58.33,58.33
Turkmenistan,,20211019,58.33,58.33,58.33
Turkmenistan,,20211020,58.33,58.33,58.33
Turkmenistan,,20211021,58.33,58.33,58.33
Turkmenistan,,20211022,58.33,58.33,58.33
Turkmenistan,,20211023,58.33,58.33,58.33
Turkmenistan,,20211024,58.33,58.33,58.33
Turkmenistan,,20211025,58.33,58.33,58.33
Turkmenistan,,20211026,58.33,58.33,58.33
Turkmenistan,,20211027,58.33,58.33,58.33
Turkmenistan,,20211028,58.33,58.33,58.33
Turkmenistan,,20211029,58.33,58.33,58.33
Turkmenistan,,20211030,58.33,58.33,58.33
Turkmenistan,,20211031,58.33,58.33,58.33
Turkmenistan,,20211101,58.33,58.33,58.33
Turkmenistan,,20211102,58.33,58.33,58.33
Turkmenistan,,20211103,61.11,61.11,61.11
Turkmenistan,,20211104,61.11,61.11,61.11
Turkmenistan,,20211105,61.11,61.11,61.11
Turkmenistan,,20211106,61.11,61.11,61.11
Turkmenistan,,20211107,61.11,61.11,61.11
Turkmenistan,,20211108,61.11,61.11,61.11
Turkmenistan,,20211109,61.11,61.11,61.11
Turkmenistan,,20211110,61.11,61.11,61.11
Turkmenistan,,20211111,61.11,61.11,61.11
Turkmenistan,,20211112,61.11,61.11,61.11
Turkmenistan,,20211113,61.11,61.11,61.11
Turkmenistan,,20211114,61.11,61.11,61.11
Turkmenistan,,20211115,61.11,61.11,61.11
Turkmenistan,,20211116,57.87,57.87,57.87
Turkmenistan,,20211117,57.87,57.87,57.87
Turkmenistan,,20211118,57.87,57.87,57.87
Turkmenistan,,20211119,57.87,57.87,57.87
Turkmenistan,,20211120,57.87,57.87,57.87
Turkmenistan,,20211121,57.87,57.87,57.87
Turkmenistan,,20211122,57.87,57.87,57.87
Turkmenistan,,20211123,57.87,57.87,57.87
Turkmenistan,,20211124,57.87,57.87,57.87
Turkmenistan,,20211125,57.87,57.87,57.87
Turkmenistan,,20211126,57.87,57.87,57.87
Turkmenistan,,20211127,57.87,57.87,57.87
Turkmenistan,,20211128,57.87,57.87,57.87
Turkmenistan,,20211129,57.87,57.87,57.87
Turkmenistan,,20211130,61.11,61.11,61.11
Turkmenistan,,20211201,61.11,61.11,61.11
Turkmenistan,,20211202,61.11,61.11,61.11
Turkmenistan,,20211203,61.11,61.11,61.11
Turkmenistan,,20211204,61.11,61.11,61.11
Turkmenistan,,20211205,75.0,75.0,75.0
Turkmenistan,,20211206,75.0,75.0,75.0
Turkmenistan,,20211207,75.0,75.0,75.0
Turkmenistan,,20211208,75.0,75.0,75.0
Turkmenistan,,20211209,75.0,75.0,75.0
Turkmenistan,,20211210,75.0,75.0,75.0
Turkmenistan,,20211211,75.0,75.0,75.0
Turkmenistan,,20211212,58.33,58.33,58.33
Turkmenistan,,20211213,58.33,58.33,58.33
Turkmenistan,,20211214,58.33,58.33,58.33
Turkmenistan,,20211215,58.33,58.33,58.33
Turkmenistan,,20211216,58.33,58.33,58.33
Turkmenistan,,20211217,58.33,58.33,58.33
Turkmenistan,,20211218,58.33,58.33,58.33
Turkmenistan,,20211219,58.33,58.33,58.33
Turkmenistan,,20211220,58.33,58.33,58.33
Turkmenistan,,20211221,58.33,58.33,58.33
Turkmenistan,,20211222,58.33,58.33,58.33
Turkmenistan,,20211223,58.33,58.33,58.33
Turkmenistan,,20211224,58.33,58.33,58.33
Turkmenistan,,20211225,58.33,58.33,58.33
Turkmenistan,,20211226,58.33,58.33,58.33
Turkmenistan,,20211227,58.33,58.33,58.33
Turkmenistan,,20211228,58.33,58.33,58.33
Turkmenistan,,20211229,58.33,58.33,58.33
Turkmenistan,,20211230,58.33,58.33,58.33
Turkmenistan,,20211231,58.33,58.33,58.33
Timor-Leste,,20210101,52.78,52.78,52.78
Timor-Leste,,20210102,52.78,52.78,52.78
Timor-Leste,,20210103,52.78,52.78,52.78
Timor-Leste,,20210104,60.19,60.19,60.19
Timor-Leste,,20210105,60.19,60.19,60.19
Timor-Leste,,20210106,60.19,60.19,60.19
Timor-Leste,,20210107,60.19,60.19,60.19
Timor-Leste,,20210108,60.19,60.19,60.19
Timor-Leste,,20210109,60.19,60.19,60.19
Timor-Leste,,20210110,60.19,60.19,60.19
Timor-Leste,,20210111,60.19,60.19,60.19
Timor-Leste,,20210112,60.19,60.19,60.19
Timor-Leste,,20210113,60.19,60.19,60.19
Timor-Leste,,20210114,60.19,60.19,60.19
Timor-Leste,,20210115,60.19,60.19,60.19
Timor-Leste,,20210116,60.19,60.19,60.19
Timor-Leste,,20210117,60.19,60.19,60.19
Timor-Leste,,20210118,49.07,49.07,49.07
Timor-Leste,,20210119,46.3,46.3,46.3
Timor-Leste,,20210120,46.3,46.3,46.3
Timor-Leste,,20210121,46.3,46.3,46.3
Timor-Leste,,20210122,46.3,46.3,46.3
Timor-Leste,,20210123,46.3,46.3,46.3
Timor-Leste,,20210124,46.3,46.3,46.3
Timor-Leste,,20210125,46.3,46.3,46.3
Timor-Leste,,20210126,46.3,46.3,46.3
Timor-Leste,,20210127,46.3,46.3,46.3
Timor-Leste,,20210128,46.3,46.3,46.3
Timor-Leste,,20210129,46.3,46.3,46.3
Timor-Leste,,20210130,46.3,46.3,46.3
Timor-Leste,,20210131,46.3,46.3,46.3
Timor-Leste,,20210201,46.3,46.3,46.3
Timor-Leste,,20210202,46.3,46.3,46.3
Timor-Leste,,20210203,46.3,46.3,46.3
Timor-Leste,,20210204,46.3,46.3,46.3
Timor-Leste,,20210205,46.3,46.3,46.3
Timor-Leste,,20210206,46.3,46.3,46.3
Timor-Leste,,20210207,46.3,46.3,46.3
Timor-Leste,,20210208,46.3,46.3,46.3
Timor-Leste,,20210209,42.59,42.59,42.59
Timor-Leste,,20210210,42.59,42.59,42.59
Timor-Leste,,20210211,42.59,42.59,42.59
Timor-Leste,,20210212,42.59,42.59,42.59
Timor-Leste,,20210213,42.59,42.59,42.59
Timor-Leste,,20210214,42.59,42.59,42.59
Timor-Leste,,20210215,42.59,42.59,42.59
Timor-Leste,,20210216,39.81,39.81,39.81
Timor-Leste,,20210217,39.81,39.81,39.81
Timor-Leste,,20210218,39.81,39.81,39.81
Timor-Leste,,20210219,39.81,39.81,39.81
Timor-Leste,,20210220,39.81,39.81,39.81
Timor-Leste,,20210221,39.81,39.81,39.81
Timor-Leste,,20210222,39.81,39.81,39.81
Timor-Leste,,20210223,39.81,39.81,39.81
Timor-Leste,,20210224,39.81,39.81,39.81
Timor-Leste,,20210225,39.81,39.81,39.81
Timor-Leste,,20210226,39.81,39.81,39.81
Timor-Leste,,20210227,39.81,39.81,39.81
Timor-Leste,,20210228,39.81,39.81,39.81
Timor-Leste,,20210301,49.07,49.07,49.07
Timor-Leste,,20210302,45.37,45.37,45.37
Timor-Leste,,20210303,45.37,45.37,45.37
Timor-Leste,,20210304,45.37,45.37,45.37
Timor-Leste,,20210305,45.37,45.37,45.37
Timor-Leste,,20210306,45.37,45.37,45.37
Timor-Leste,,20210307,45.37,45.37,45.37
Timor-Leste,,20210308,45.37,45.37,45.37
Timor-Leste,,20210309,68.98,68.98,68.98
Timor-Leste,,20210310,77.31,77.31,77.31
Timor-Leste,,20210311,77.31,77.31,77.31
Timor-Leste,,20210312,77.31,77.31,77.31
Timor-Leste,,20210313,82.87,82.87,82.87
Timor-Leste,,20210314,82.87,82.87,82.87
Timor-Leste,,20210315,81.02,81.02,81.02
Timor-Leste,,20210316,81.02,81.02,81.02
Timor-Leste,,20210317,81.02,81.02,81.02
Timor-Leste,,20210318,81.02,81.02,81.02
Timor-Leste,,20210319,81.02,81.02,81.02
Timor-Leste,,20210320,81.02,81.02,81.02
Timor-Leste,,20210321,81.02,81.02,81.02
Timor-Leste,,20210322,85.19,85.19,85.19
Timor-Leste,,20210323,85.19,85.19,85.19
Timor-Leste,,20210324,85.19,85.19,85.19
Timor-Leste,,20210325,85.19,85.19,85.19
Timor-Leste,,20210326,85.19,85.19,85.19
Timor-Leste,,20210327,85.19,85.19,85.19
Timor-Leste,,20210328,85.19,85.19,85.19
Timor-Leste,,20210329,85.19,85.19,85.19
Timor-Leste,,20210330,85.19,85.19,85.19
Timor-Leste,,20210331,85.19,85.19,85.19
Timor-Leste,,20210401,85.19,85.19,85.19
Timor-Leste,,20210402,85.19,85.19,85.19
Timor-Leste,,20210403,85.19,85.19,85.19
Timor-Leste,,20210404,85.19,85.19,85.19
Timor-Leste,,20210405,85.19,85.19,85.19
Timor-Leste,,20210406,85.19,85.19,85.19
Timor-Leste,,20210407,85.19,85.19,85.19
Timor-Leste,,20210408,79.63,79.63,79.63
Timor-Leste,,20210409,79.63,79.63,79.63
Timor-Leste,,20210410,79.63,79.63,79.63
Timor-Leste,,20210411,81.48,81.48,81.48
Timor-Leste,,20210412,81.48,81.48,81.48
Timor-Leste,,20210413,81.48,81.48,81.48
Timor-Leste,,20210414,81.48,81.48,81.48
Timor-Leste,,20210415,81.48,81.48,81.48
Timor-Leste,,20210416,81.48,81.48,81.48
Timor-Leste,,20210417,81.48,81.48,81.48
Timor-Leste,,20210418,81.48,81.48,81.48
Timor-Leste,,20210419,81.48,81.48,81.48
Timor-Leste,,20210420,87.04,87.04,87.04
Timor-Leste,,20210421,87.04,87.04,87.04
Timor-Leste,,20210422,87.04,87.04,87.04
Timor-Leste,,20210423,87.04,87.04,87.04
Timor-Leste,,20210424,87.04,87.04,87.04
Timor-Leste,,20210425,87.04,87.04,87.04
Timor-Leste,,20210426,87.04,87.04,87.04
Timor-Leste,,20210427,82.87,82.87,82.87
Timor-Leste,,20210428,82.87,82.87,82.87
Timor-Leste,,20210429,82.87,82.87,82.87
Timor-Leste,,20210430,82.87,82.87,82.87
Timor-Leste,,20210501,82.87,82.87,82.87
Timor-Leste,,20210502,82.87,82.87,82.87
Timor-Leste,,20210503,78.7,78.7,78.7
Timor-Leste,,20210504,78.7,78.7,78.7
Timor-Leste,,20210505,78.7,78.7,78.7
Timor-Leste,,20210506,78.7,78.7,78.7
Timor-Leste,,20210507,78.7,78.7,78.7
Timor-Leste,,20210508,78.7,78.7,78.7
Timor-Leste,,20210509,78.7,78.7,78.7
Timor-Leste,,20210510,78.7,78.7,78.7
Timor-Leste,,20210511,78.7,78.7,78.7
Timor-Leste,,20210512,78.7,78.7,78.7
Timor-Leste,,20210513,78.7,78.7,78.7
Timor-Leste,,20210514,78.7,78.7,78.7
Timor-Leste,,20210515,78.7,78.7,78.7
Timor-Leste,,20210516,78.7,78.7,78.7
Timor-Leste,,20210517,78.7,78.7,78.7
Timor-Leste,,20210518,78.7,78.7,78.7
Timor-Leste,,20210519,78.7,78.7,78.7
Timor-Leste,,20210520,78.7,78.7,78.7
Timor-Leste,,20210521,78.7,78.7,78.7
Timor-Leste,,20210522,78.7,78.7,78.7
Timor-Leste,,20210523,78.7,78.7,78.7
Timor-Leste,,20210524,78.7,78.7,78.7
Timor-Leste,,20210525,78.7,78.7,78.7
Timor-Leste,,20210526,78.7,78.7,78.7
Timor-Leste,,20210527,68.52,68.52,68.52
Timor-Leste,,20210528,68.52,68.52,68.52
Timor-Leste,,20210529,68.52,68.52,68.52
Timor-Leste,,20210530,68.52,68.52,68.52
Timor-Leste,,20210531,68.52,68.52,68.52
Timor-Leste,,20210601,64.35,64.35,64.35
Timor-Leste,,20210602,64.35,64.35,64.35
Timor-Leste,,20210603,64.35,64.35,64.35
Timor-Leste,,20210604,64.35,64.35,64.35
Timor-Leste,,20210605,64.35,64.35,64.35
Timor-Leste,,20210606,64.35,64.35,64.35
Timor-Leste,,20210607,64.35,64.35,64.35
Timor-Leste,,20210608,64.35,64.35,64.35
Timor-Leste,,20210609,64.35,64.35,64.35
Timor-Leste,,20210610,64.35,64.35,64.35
Timor-Leste,,20210611,64.35,64.35,64.35
Timor-Leste,,20210612,64.35,64.35,64.35
Timor-Leste,,20210613,64.35,64.35,64.35
Timor-Leste,,20210614,64.35,64.35,64.35
Timor-Leste,,20210615,64.35,64.35,64.35
Timor-Leste,,20210616,58.8,58.8,58.8
Timor-Leste,,20210617,58.8,58.8,58.8
Timor-Leste,,20210618,58.8,58.8,58.8
Timor-Leste,,20210619,58.8,58.8,58.8
Timor-Leste,,20210620,58.8,58.8,58.8
Timor-Leste,,20210621,58.8,58.8,58.8
Timor-Leste,,20210622,58.8,58.8,58.8
Timor-Leste,,20210623,58.8,58.8,58.8
Timor-Leste,,20210624,58.8,58.8,58.8
Timor-Leste,,20210625,58.8,58.8,58.8
Timor-Leste,,20210626,58.8,58.8,58.8
Timor-Leste,,20210627,58.8,58.8,58.8
Timor-Leste,,20210628,63.43,63.43,63.43
Timor-Leste,,20210629,63.43,63.43,63.43
Timor-Leste,,20210630,63.43,63.43,63.43
Timor-Leste,,20210701,63.43,63.43,63.43
Timor-Leste,,20210702,63.43,55.09,63.27
Timor-Leste,,20210703,63.43,55.09,63.27
Timor-Leste,,20210704,63.43,55.09,63.27
Timor-Leste,,20210705,55.09,46.76,54.93
Timor-Leste,,20210706,55.09,46.76,54.93
Timor-Leste,,20210707,55.09,46.76,54.93
Timor-Leste,,20210708,55.09,46.76,54.93
Timor-Leste,,20210709,55.09,46.76,54.93
Timor-Leste,,20210710,55.09,46.76,54.93
Timor-Leste,,20210711,55.09,46.76,54.93
Timor-Leste,,20210712,55.09,46.76,54.93
Timor-Leste,,20210713,57.87,49.54,57.6
Timor-Leste,,20210714,57.87,49.54,57.6
Timor-Leste,,20210715,57.87,49.54,57.6
Timor-Leste,,20210716,57.87,49.54,57.6
Timor-Leste,,20210717,57.87,49.54,57.6
Timor-Leste,,20210718,57.87,49.54,57.6
Timor-Leste,,20210719,57.87,49.54,57.49
Timor-Leste,,20210720,57.87,49.54,57.49
Timor-Leste,,20210721,57.87,49.54,57.49
Timor-Leste,,20210722,57.87,49.54,57.49
Timor-Leste,,20210723,57.87,49.54,57.49
Timor-Leste,,20210724,57.87,49.54,57.49
Timor-Leste,,20210725,57.87,49.54,57.49
Timor-Leste,,20210726,57.87,49.54,57.49
Timor-Leste,,20210727,57.87,49.54,57.33
Timor-Leste,,20210728,57.87,49.54,57.33
Timor-Leste,,20210729,57.87,49.54,57.33
Timor-Leste,,20210730,57.87,49.54,57.33
Timor-Leste,,20210731,64.35,56.02,63.81
Timor-Leste,,20210801,64.35,56.02,63.81
Timor-Leste,,20210802,64.35,56.02,63.81
Timor-Leste,,20210803,64.35,56.02,63.71
Timor-Leste,,20210804,64.35,56.02,63.71
Timor-Leste,,20210805,64.35,56.02,63.71
Timor-Leste,,20210806,64.35,56.02,63.71
Timor-Leste,,20210807,64.35,56.02,63.71
Timor-Leste,,20210808,64.35,56.02,63.71
Timor-Leste,,20210809,64.35,56.02,63.71
Timor-Leste,,20210810,64.35,56.02,63.63
Timor-Leste,,20210811,60.65,52.31,59.93
Timor-Leste,,20210812,60.65,52.31,59.93
Timor-Leste,,20210813,60.65,52.31,59.93
Timor-Leste,,20210814,60.65,52.31,59.93
Timor-Leste,,20210815,60.65,52.31,59.93
Timor-Leste,,20210816,60.65,52.31,59.93
Timor-Leste,,20210817,69.91,61.57,69.02
Timor-Leste,,20210818,69.91,61.57,69.02
Timor-Leste,,20210819,69.91,61.57,69.02
Timor-Leste,,20210820,69.91,61.57,69.02
Timor-Leste,,20210821,69.91,61.57,69.02
Timor-Leste,,20210822,69.91,61.57,69.02
Timor-Leste,,20210823,69.91,61.57,69.02
Timor-Leste,,20210824,69.91,61.57,68.78
Timor-Leste,,20210825,72.69,64.35,71.56
Timor-Leste,,20210826,72.69,64.35,71.56
Timor-Leste,,20210827,68.98,60.65,67.85
Timor-Leste,,20210828,68.98,60.65,67.85
Timor-Leste,,20210829,68.98,60.65,67.85
Timor-Leste,,20210830,68.98,60.65,67.85
Timor-Leste,,20210831,68.98,60.65,67.75
Timor-Leste,,20210901,59.72,51.39,58.49
Timor-Leste,,20210902,59.72,51.39,58.49
Timor-Leste,,20210903,59.72,51.39,58.49
Timor-Leste,,20210904,59.72,51.39,58.49
Timor-Leste,,20210905,59.72,51.39,58.49
Timor-Leste,,20210906,59.72,51.39,58.49
Timor-Leste,,20210907,59.72,51.39,58.38
Timor-Leste,,20210908,59.72,51.39,58.38
Timor-Leste,,20210909,59.72,51.39,58.38
Timor-Leste,,20210910,54.63,46.3,53.29
Timor-Leste,,20210911,54.63,46.3,53.29
Timor-Leste,,20210912,54.63,46.3,53.29
Timor-Leste,,20210913,54.63,46.3,53.29
Timor-Leste,,20210914,54.63,46.3,53.17
Timor-Leste,,20210915,54.63,46.3,53.17
Timor-Leste,,20210916,54.63,46.3,53.17
Timor-Leste,,20210917,54.63,46.3,53.17
Timor-Leste,,20210918,54.63,46.3,53.17
Timor-Leste,,20210919,54.63,46.3,53.17
Timor-Leste,,20210920,54.63,46.3,53.09
Timor-Leste,,20210921,54.63,46.3,53.07
Timor-Leste,,20210922,54.63,46.3,53.07
Timor-Leste,,20210923,54.63,46.3,53.07
Timor-Leste,,20210924,54.63,46.3,53.07
Timor-Leste,,20210925,54.63,46.3,53.07
Timor-Leste,,20210926,54.63,46.3,53.07
Timor-Leste,,20210927,54.63,46.3,53.07
Timor-Leste,,20210928,54.63,46.3,52.95
Timor-Leste,,20210929,54.63,46.3,52.95
Timor-Leste,,20210930,46.3,46.3,46.3
Timor-Leste,,20211001,46.3,46.3,46.3
Timor-Leste,,20211002,46.3,46.3,46.3
Timor-Leste,,20211003,46.3,46.3,46.3
Timor-Leste,,20211004,46.3,46.3,46.3
Timor-Leste,,20211005,46.3,46.3,46.3
Timor-Leste,,20211006,46.3,46.3,46.3
Timor-Leste,,20211007,46.3,46.3,46.3
Timor-Leste,,20211008,46.3,46.3,46.3
Timor-Leste,,20211009,46.3,46.3,46.3
Timor-Leste,,20211010,46.3,46.3,46.3
Timor-Leste,,20211011,46.3,46.3,46.3
Timor-Leste,,20211012,46.3,46.3,46.3
Timor-Leste,,20211013,46.3,46.3,46.3
Timor-Leste,,20211014,46.3,46.3,46.3
Timor-Leste,,20211015,46.3,46.3,46.3
Timor-Leste,,20211016,46.3,46.3,46.3
Timor-Leste,,20211017,46.3,46.3,46.3
Timor-Leste,,20211018,46.3,46.3,46.3
Timor-Leste,,20211019,46.3,46.3,46.3
Timor-Leste,,20211020,46.3,46.3,46.3
Timor-Leste,,20211021,46.3,46.3,46.3
Timor-Leste,,20211022,46.3,46.3,46.3
Timor-Leste,,20211023,46.3,46.3,46.3
Timor-Leste,,20211024,46.3,46.3,46.3
Timor-Leste,,20211025,46.3,46.3,46.3
