location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Finland,2021-06-18,25,49,54.72,5.41,0.0
Finland,2021-06-18,50,59,83.55,11.59,0.0
Finland,2021-06-18,60,69,87.84,18.94,0.0
Finland,2021-06-18,70,79,92.2,45.92,0.0
Finland,2021-06-18,80,,88.99,81.55,0.0
Finland,2021-06-25,10,14,0.05,0.0,0.0
Finland,2021-06-25,15,17,11.07,0.29,0.0
Finland,2021-06-25,18,24,25.19,2.52,0.0
Finland,2021-06-25,25,49,59.76,5.72,0.0
Finland,2021-06-25,50,59,84.21,12.26,0.0
Finland,2021-06-25,60,69,88.2,21.18,0.0
Finland,2021-06-25,70,79,92.41,61.99,0.0
Finland,2021-06-25,80,,89.06,83.04,0.0
Finland,2021-07-02,10,14,0.29,0.0,0.0
Finland,2021-07-02,15,17,18.02,0.37,0.0
Finland,2021-07-02,18,24,37.71,3.03,0.0
Finland,2021-07-02,25,49,63.95,6.8,0.0
Finland,2021-07-02,50,59,84.95,14.41,0.0
Finland,2021-07-02,60,69,88.69,28.01,0.0
Finland,2021-07-02,70,79,92.8,76.53,0.0
Finland,2021-07-02,80,,89.17,84.14,0.0
Finland,2021-07-09,10,14,0.68,0.0,0.0
Finland,2021-07-09,15,17,25.95,0.52,0.0
Finland,2021-07-09,18,24,46.52,3.91,0.0
Finland,2021-07-09,25,49,66.45,8.64,0.0
Finland,2021-07-09,50,59,85.6,18.85,0.0
Finland,2021-07-09,60,69,89.18,41.01,0.0
Finland,2021-07-09,70,79,93.04,84.2,0.0
Finland,2021-07-09,80,,89.26,84.91,0.0
Finland,2021-07-16,10,14,0.95,0.0,0.0
Finland,2021-07-16,15,17,31.8,0.72,0.0
Finland,2021-07-16,18,24,52.93,4.81,0.0
Finland,2021-07-16,25,49,68.46,10.39,0.0
Finland,2021-07-16,50,59,86.23,25.58,0.0
Finland,2021-07-16,60,69,89.7,53.22,0.0
Finland,2021-07-16,70,79,93.22,86.96,0.0
Finland,2021-07-16,80,,89.34,85.33,0.0
Finland,2021-07-23,10,14,1.17,0.0,0.0
Finland,2021-07-23,15,17,35.93,1.08,0.0
Finland,2021-07-23,18,24,57.91,5.93,0.0
Finland,2021-07-23,25,49,70.06,12.58,0.0
Finland,2021-07-23,50,59,86.93,36.05,0.0
Finland,2021-07-23,60,69,90.14,64.61,0.0
Finland,2021-07-23,70,79,93.37,88.18,0.0
Finland,2021-07-23,80,,89.42,85.6,0.0
Finland,2021-07-30,10,14,1.41,0.0,0.0
Finland,2021-07-30,15,17,39.86,1.57,0.0
Finland,2021-07-30,18,24,62.1,6.9,0.0
Finland,2021-07-30,25,49,71.74,15.61,0.0
Finland,2021-07-30,50,59,87.7,48.08,0.0
Finland,2021-07-30,60,69,90.62,73.19,0.0
Finland,2021-07-30,70,79,93.53,88.99,0.0
Finland,2021-07-30,80,,89.5,85.82,0.0
Finland,2021-08-06,10,14,1.68,0.01,0.0
Finland,2021-08-06,15,17,44.0,2.01,0.0
Finland,2021-08-06,18,24,65.89,7.8,0.0
Finland,2021-08-06,25,49,73.49,20.14,0.0
Finland,2021-08-06,50,59,88.47,59.01,0.0
Finland,2021-08-06,60,69,91.09,78.12,0.0
Finland,2021-08-06,70,79,93.72,89.57,0.0
