location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Sweden,2021-07-16,25,49,61.47,15.89,0.0
Sweden,2021-07-16,50,59,84.04,60.51,0.0
Sweden,2021-07-16,60,69,89.16,84.18,0.0
Sweden,2021-07-16,70,79,91.93,89.63,0.0
Sweden,2021-07-16,80,,84.87,84.39,0.0
Sweden,2021-07-23,15,17,0.21,0.05,0.0
Sweden,2021-07-23,18,24,46.1,8.67,0.0
Sweden,2021-07-23,25,49,65.55,18.86,0.0
Sweden,2021-07-23,50,59,84.66,66.62,0.0
Sweden,2021-07-23,60,69,89.41,85.3,0.0
Sweden,2021-07-23,70,79,92.02,90.07,0.0
Sweden,2021-07-23,80,,84.91,84.51,0.0
Sweden,2021-07-30,15,17,0.93,0.05,0.0
Sweden,2021-07-30,18,24,51.98,9.36,0.0
Sweden,2021-07-30,25,49,67.87,23.77,0.0
Sweden,2021-07-30,50,59,85.14,72.1,0.0
Sweden,2021-07-30,60,69,89.63,86.12,0.0
Sweden,2021-07-30,70,79,92.12,90.37,0.0
Sweden,2021-07-30,80,,84.95,84.6,0.0
Sweden,2021-08-06,15,17,5.57,0.06,0.0
Sweden,2021-08-06,18,24,55.57,10.42,0.0
Sweden,2021-08-06,25,49,69.46,30.1,0.0
Sweden,2021-08-06,50,59,85.52,76.63,0.0
Sweden,2021-08-06,60,69,89.83,86.77,0.0
Sweden,2021-08-06,70,79,92.22,90.6,0.0
Sweden,2021-08-06,80,,84.98,84.68,0.0
Sweden,2021-08-13,15,17,19.03,0.09,0.0
Sweden,2021-08-13,18,24,59.21,12.29,0.0
Sweden,2021-08-13,25,49,70.88,38.08,0.0
Sweden,2021-08-13,50,59,85.91,79.56,0.0
Sweden,2021-08-13,60,69,90.01,87.37,0.0
Sweden,2021-08-13,70,79,92.31,90.81,0.0
Sweden,2021-08-13,80,,85.02,84.76,0.0
Sweden,2021-08-20,15,17,28.3,0.25,0.0
Sweden,2021-08-20,18,24,62.35,18.19,0.0
Sweden,2021-08-20,25,49,72.14,47.76,0.0
Sweden,2021-08-20,50,59,86.29,81.49,0.0
Sweden,2021-08-20,60,69,90.17,87.87,0.0
Sweden,2021-08-20,70,79,92.39,91.02,0.0
Sweden,2021-08-20,80,,85.05,84.84,0.0
Sweden,2021-08-27,15,17,33.47,0.53,0.0
Sweden,2021-08-27,18,24,64.99,28.8,0.0
Sweden,2021-08-27,25,49,73.35,55.89,0.0
Sweden,2021-08-27,50,59,86.64,82.62,0.0
Sweden,2021-08-27,60,69,90.33,88.27,0.0
Sweden,2021-08-27,70,79,92.46,91.21,0.0
Sweden,2021-08-27,80,,85.09,84.91,0.0
Sweden,2021-09-03,15,17,37.03,1.77,0.0
Sweden,2021-09-03,18,24,67.18,39.43,0.0
Sweden,2021-09-03,25,49,74.43,61.48,0.0
Sweden,2021-09-03,50,59,86.99,83.44,0.0
