location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Hungary,2021-10-08,50,59,70.85,68.77,7.08
Hungary,2021-10-08,60,69,82.37,80.3,21.05
Hungary,2021-10-08,70,79,84.55,83.0,33.84
Hungary,2021-10-08,80,,75.22,73.4,30.11
Hungary,2021-10-15,0,17,17.23,16.33,0.01
Hungary,2021-10-15,18,24,53.41,49.79,1.33
Hungary,2021-10-15,25,49,63.83,61.02,3.7
Hungary,2021-10-15,50,59,71.02,68.98,8.21
Hungary,2021-10-15,60,69,82.48,80.46,23.22
Hungary,2021-10-15,70,79,84.63,83.13,36.63
Hungary,2021-10-15,80,,75.33,73.58,32.59
Hungary,2021-10-22,0,17,17.32,16.51,0.01
Hungary,2021-10-22,18,24,53.64,50.02,1.62
Hungary,2021-10-22,25,49,64.01,61.22,4.4
Hungary,2021-10-22,50,59,71.18,69.16,9.52
Hungary,2021-10-22,60,69,82.58,80.61,25.55
Hungary,2021-10-22,70,79,84.71,83.26,39.36
Hungary,2021-10-22,80,,75.43,73.72,34.83
Hungary,2021-10-29,0,17,17.44,16.62,0.01
Hungary,2021-10-29,18,24,53.93,50.27,2.05
Hungary,2021-10-29,25,49,64.24,61.43,5.34
Hungary,2021-10-29,50,59,71.35,69.34,11.13
Hungary,2021-10-29,60,69,82.68,80.75,27.86
Hungary,2021-10-29,70,79,84.77,83.36,41.8
Hungary,2021-10-29,80,,75.5,73.86,36.8
Hungary,2021-11-05,0,17,17.56,16.72,0.01
Hungary,2021-11-05,18,24,54.25,50.52,2.72
Hungary,2021-11-05,25,49,64.53,61.66,6.8
Hungary,2021-11-05,50,59,71.57,69.55,13.35
Hungary,2021-11-05,60,69,82.78,80.88,30.57
Hungary,2021-11-05,70,79,84.83,83.47,44.39
Hungary,2021-11-05,80,,75.58,73.98,38.73
Hungary,2021-11-12,0,17,17.7,16.81,0.02
Hungary,2021-11-12,18,24,54.66,50.8,3.76
Hungary,2021-11-12,25,49,64.9,61.93,9.15
Hungary,2021-11-12,50,59,71.84,69.76,16.74
Hungary,2021-11-12,60,69,82.91,81.02,34.42
Hungary,2021-11-12,70,79,84.9,83.57,47.9
Hungary,2021-11-12,80,,75.67,74.11,41.43
Hungary,2021-11-19,0,17,17.89,16.95,0.03
Hungary,2021-11-19,18,24,55.04,51.08,5.01
Hungary,2021-11-19,25,49,65.27,62.19,11.76
Hungary,2021-11-19,50,59,72.11,69.97,20.38
Hungary,2021-11-19,60,69,83.03,81.15,38.3
Hungary,2021-11-19,70,79,84.96,83.67,51.38
Hungary,2021-11-19,80,,75.76,74.23,44.31
Hungary,2021-11-26,0,17,18.49,17.1,0.08
Hungary,2021-11-26,18,24,56.51,51.74,9.48
Hungary,2021-11-26,25,49,66.63,62.82,18.79
Hungary,2021-11-26,50,59,73.38,70.56,30.67
Hungary,2021-11-26,60,69,83.69,81.48,48.91
Hungary,2021-11-26,70,79,85.32,83.88,60.22
Hungary,2021-11-26,80,,76.05,74.43,50.85
Hungary,2021-12-03,0,17,18.75,17.24,0.11
Hungary,2021-12-03,18,24,57.13,52.18,11.73
Hungary,2021-12-03,25,49,67.17,63.22,22.14
Hungary,2021-12-03,50,59,73.83,70.88,34.95
Hungary,2021-12-03,60,69,83.93,81.66,53.11
Hungary,2021-12-03,70,79,85.46,84.0,63.87
Hungary,2021-12-03,80,,76.19,74.56,54.15
Hungary,2021-12-10,0,17,18.96,17.41,0.19
Hungary,2021-12-10,18,24,57.56,52.54,13.72
Hungary,2021-12-10,25,49,67.6,63.59,25.01
Hungary,2021-12-10,50,59,74.21,71.19,38.5
Hungary,2021-12-10,60,69,84.13,81.82,56.43
Hungary,2021-12-10,70,79,85.58,84.09,66.62
Hungary,2021-12-10,80,,76.32,74.68,56.58
Hungary,2021-12-17,0,17,20.25,17.75,0.26
Hungary,2021-12-17,18,24,57.73,53.05,14.72
Hungary,2021-12-17,25,49,67.78,64.12,26.16
Hungary,2021-12-17,50,59,74.35,71.71,39.79
Hungary,2021-12-17,60,69,84.21,82.13,57.68
Hungary,2021-12-17,70,79,85.62,84.29,67.7
Hungary,2021-12-17,80,,76.38,74.87,57.69
Hungary,2021-12-24,0,17,21.23,17.97,0.3
